date,time,elo,bastion,ow
1683025682,1135098,1097,,VILLAGE
1683025752,1037915,1556,,BURIED_TREASURE
1683025848,1134354,902,,RUINED_PORTAL
1683025927,1129106,1420,,BURIED_TREASURE
1683026174,888285,1231,,BURIED_TREASURE
1683026259,1168970,1109,,VILLAGE
1683026316,1246526,1141,,VILLAGE
1683026755,962465,1408,,BURIED_TREASURE
1683026886,851805,1713,,SHIPWRECK
1683027081,1175853,1328,,SHIPWRECK
1683027494,1098203,979,,RUINED_PORTAL
1683027653,717706,1727,,BURIED_TREASURE
1683027746,888728,1435,,SHIPWRECK
1683027950,1485871,1022,,RUINED_PORTAL
1683027963,1212236,,,DESERT_TEMPLE
1683028158,1135969,1424,,SHIPWRECK
1683028210,764897,2073,,BURIED_TREASURE
1683028559,714744,1455,,RUINED_PORTAL
1683028717,938747,1271,,DESERT_TEMPLE
1683028855,1350032,,,RUINED_PORTAL
1683028893,737672,1184,,SHIPWRECK
1683029317,1378280,1074,,SHIPWRECK
1683029320,1476410,1031,,DESERT_TEMPLE
1683029334,1694321,1347,,DESERT_TEMPLE
1683045760,2422684,770,,SHIPWRECK
1683045788,877694,1211,,SHIPWRECK
1683045917,836794,1519,,SHIPWRECK
1683045975,738005,1413,,VILLAGE
1683046066,714755,1625,,SHIPWRECK
1683046384,2753307,1065,,VILLAGE
1683046579,719493,1541,,DESERT_TEMPLE
1683046634,937426,,,VILLAGE
1683046811,885660,1446,,SHIPWRECK
1683046881,1079583,1350,,BURIED_TREASURE
1683046885,834655,1798,,SHIPWRECK
1683046891,1642418,878,,VILLAGE
1683046975,1013019,1402,,BURIED_TREASURE
1683047011,1553072,1231,,BURIED_TREASURE
1683047133,802122,1648,,SHIPWRECK
1683047176,1091333,691,,RUINED_PORTAL
1683047180,1211217,866,,SHIPWRECK
1683047181,1115988,1299,,VILLAGE
1683047292,1105305,1655,,BURIED_TREASURE
1683047656,823166,1554,,BURIED_TREASURE
1683047682,974373,1562,,BURIED_TREASURE
1683047850,769100,1427,,VILLAGE
1683047922,719126,2051,,DESERT_TEMPLE
1683062105,702538,2086,,BURIED_TREASURE
1683062181,996789,,,SHIPWRECK
1683062199,1408107,1220,,SHIPWRECK
1683062234,1566212,1182,,VILLAGE
1683062387,818708,1465,,BURIED_TREASURE
1683062431,869254,1412,,DESERT_TEMPLE
1683062641,2446807,1206,,BURIED_TREASURE
1683062760,1017059,1632,,BURIED_TREASURE
1683062855,1235656,1286,,RUINED_PORTAL
1683062908,991896,1136,,SHIPWRECK
1683062988,1057569,1587,,SHIPWRECK
1683063019,1091913,1286,,BURIED_TREASURE
1683063056,1375432,1175,,VILLAGE
1683063264,1052834,1318,,SHIPWRECK
1683063329,1396255,1075,,VILLAGE
1683063343,1296101,1255,,BURIED_TREASURE
1683063419,986008,1539,,DESERT_TEMPLE
1683063457,649261,2092,,BURIED_TREASURE
1683063514,965970,1427,,RUINED_PORTAL
1683063518,1021615,1054,,BURIED_TREASURE
1683063562,1108617,1267,,VILLAGE
1683063625,942833,,,SHIPWRECK
1683063733,923222,1513,,SHIPWRECK
1683087066,802041,1864,,BURIED_TREASURE
1683087487,1030494,1234,,SHIPWRECK
1683087501,778925,1376,,DESERT_TEMPLE
1683087516,1440564,1322,,SHIPWRECK
1683088150,1103583,1648,,BURIED_TREASURE
1683088226,944274,1688,,BURIED_TREASURE
1683088280,1280415,1361,,BURIED_TREASURE
1683088586,1021926,1574,,BURIED_TREASURE
1683088656,1068776,1387,,DESERT_TEMPLE
1683088713,1140531,1095,,VILLAGE
1683088788,1062022,1485,,BURIED_TREASURE
1683088946,843276,1878,,SHIPWRECK
1683089138,1234696,1092,,SHIPWRECK
1683089150,863323,1716,,BURIED_TREASURE
1683089181,889761,1896,,SHIPWRECK
1683089209,1776300,1055,,VILLAGE
1683089444,1318242,1085,,RUINED_PORTAL
1683089696,761053,1501,,BURIED_TREASURE
1683089766,1128204,1182,,VILLAGE
1683089911,1296901,1122,,VILLAGE
1683090075,2003975,1144,,DESERT_TEMPLE
1683090161,936337,1659,,RUINED_PORTAL
1683090214,1345004,1110,,VILLAGE
1683090321,1039354,1277,,SHIPWRECK
1683090562,1068995,1307,,SHIPWRECK
1683090795,1026267,1917,,SHIPWRECK
1683090997,1178033,1206,,SHIPWRECK
1683091183,1828320,1082,,DESERT_TEMPLE
1683091503,1131774,1290,,VILLAGE
1683120954,1130250,1271,,SHIPWRECK
1683121172,1848189,1031,,RUINED_PORTAL
1683121187,875881,1643,,VILLAGE
1683121255,1087286,1447,,VILLAGE
1683121263,2271554,1066,,VILLAGE
1683121333,724994,2097,,BURIED_TREASURE
1683121445,772603,1617,,BURIED_TREASURE
1683121545,3530025,805,,SHIPWRECK
1683121718,871240,1581,,DESERT_TEMPLE
1683121779,916804,1376,,VILLAGE
1683121918,781742,1609,,BURIED_TREASURE
1683122176,867023,1463,,SHIPWRECK
1683122336,1366183,1222,,BURIED_TREASURE
1683122376,834729,1759,,DESERT_TEMPLE
1683122461,693316,2106,,BURIED_TREASURE
1683122494,1499851,1360,,BURIED_TREASURE
1683122728,1044875,1154,,VILLAGE
1683122751,753833,1569,,BURIED_TREASURE
1683123122,1120302,1538,,SHIPWRECK
1683123311,783791,1775,,SHIPWRECK
1683123474,1361709,756,,SHIPWRECK
1683123521,1157633,1077,,VILLAGE
1683123768,749033,2114,,VILLAGE
1683123807,1062813,1134,,SHIPWRECK
1683123820,1201357,1195,,VILLAGE
1683123892,962493,1324,,BURIED_TREASURE
1683123946,741864,1548,,SHIPWRECK
1683124345,944389,1467,,BURIED_TREASURE
1683140592,1259249,1317,,SHIPWRECK
1683140622,740108,1674,,BURIED_TREASURE
1683140663,780295,1328,,SHIPWRECK
1683140844,1043529,1303,,SHIPWRECK
1683140894,897668,1606,,VILLAGE
1683141033,1962210,926,,SHIPWRECK
1683141366,812643,1728,,SHIPWRECK
1683141493,654358,1656,,BURIED_TREASURE
1683141512,837803,1705,,SHIPWRECK
1683141658,1503438,1250,,BURIED_TREASURE
1683141658,835421,1315,,SHIPWRECK
1683141674,794389,1601,,DESERT_TEMPLE
1683141905,962702,1403,,RUINED_PORTAL
1683141916,1318616,939,,DESERT_TEMPLE
1683142278,802783,1743,,SHIPWRECK
1683142301,927187,1501,,SHIPWRECK
1683142379,973739,1329,,VILLAGE
1683142499,952425,1374,,BURIED_TREASURE
1683142593,1176171,1385,,VILLAGE
1683142612,1056876,1502,,BURIED_TREASURE
1683142660,940278,1721,,BURIED_TREASURE
1683160169,1305239,1397,,SHIPWRECK
1683160447,690887,1459,,VILLAGE
1683160450,1160415,1172,,VILLAGE
1683160577,906844,1098,,RUINED_PORTAL
1683160787,1301879,1298,,VILLAGE
1683160852,846994,1283,,RUINED_PORTAL
1683160884,901658,1635,,BURIED_TREASURE
1683161147,997345,1373,,DESERT_TEMPLE
1683161237,1034926,1053,,VILLAGE
1683161525,1151129,1586,,BURIED_TREASURE
1683162002,1506854,1030,,VILLAGE
1683162151,1135316,1476,,BURIED_TREASURE
1683162214,899008,1650,,DESERT_TEMPLE
1683162262,1186795,1073,,SHIPWRECK
1683162352,881808,1295,,SHIPWRECK
1683162478,866117,1583,,BURIED_TREASURE
1683162514,1380089,1204,,RUINED_PORTAL
1683162837,1053564,1439,,DESERT_TEMPLE
1683163295,1121598,1207,,BURIED_TREASURE
1683163301,774415,1663,,BURIED_TREASURE
1683163533,820012,1373,,VILLAGE
1683163878,832605,1319,,RUINED_PORTAL
1683163992,643705,1562,,BURIED_TREASURE
1683203273,1106805,1098,,RUINED_PORTAL
1683203640,798073,1918,,SHIPWRECK
1683203653,880639,1313,,BURIED_TREASURE
1683203856,1078529,1170,,RUINED_PORTAL
1683204067,1400121,1303,,VILLAGE
1683204115,746847,1547,,BURIED_TREASURE
1683204277,693526,1912,,SHIPWRECK
1683204808,831531,1928,,SHIPWRECK
1683204893,826343,1189,,RUINED_PORTAL
1683205013,1331143,1158,,RUINED_PORTAL
1683205318,1039129,1022,,RUINED_PORTAL
1683205417,1196976,1310,,VILLAGE
1683205899,1147475,1611,,RUINED_PORTAL
1683205917,841124,1576,,VILLAGE
1683206044,1101587,1320,,VILLAGE
1683206568,1148075,1192,,BURIED_TREASURE
1683206574,631121,1922,,DESERT_TEMPLE
1683226409,811804,1248,,SHIPWRECK
1683226415,1210905,1477,,SHIPWRECK
1683226696,699456,1546,,BURIED_TREASURE
1683226794,1221603,1475,,SHIPWRECK
1683226833,734452,1654,,SHIPWRECK
1683226854,821109,1894,,BURIED_TREASURE
1683226937,1152287,1113,,SHIPWRECK
1683226953,980221,1598,,SHIPWRECK
1683227029,1141793,1405,,BURIED_TREASURE
1683227075,786098,1638,,BURIED_TREASURE
1683227076,1619215,1257,,VILLAGE
1683227176,707722,1070,,VILLAGE
1683227196,1195476,1061,,VILLAGE
1683227245,858362,1226,,BURIED_TREASURE
1683227280,1418933,1161,,VILLAGE
1683227293,1199990,1450,,SHIPWRECK
1683227369,3553035,999,,SHIPWRECK
1683227434,911470,1238,,RUINED_PORTAL
1683227456,547791,1790,,RUINED_PORTAL
1683227525,701912,1467,,BURIED_TREASURE
1683227963,832597,1660,,BURIED_TREASURE
1683228159,1687515,1262,,BURIED_TREASURE
1683228201,1081654,1911,,SHIPWRECK
1683228228,2225131,892,,SHIPWRECK
1683228243,1700499,1041,,SHIPWRECK
1683228255,654843,1806,,BURIED_TREASURE
1683228266,833928,1181,,SHIPWRECK
1683228273,878600,1496,,VILLAGE
1683228398,1270808,1450,,SHIPWRECK
1683228532,1664514,1365,,BURIED_TREASURE
1683228595,796097,1253,,SHIPWRECK
1683228839,825711,1921,,BURIED_TREASURE
1683249856,1229174,1025,,DESERT_TEMPLE
1683249904,1152458,1463,,RUINED_PORTAL
1683249930,1354152,1500,,DESERT_TEMPLE
1683249968,1158305,1332,,RUINED_PORTAL
1683250179,811345,1471,,SHIPWRECK
1683250217,1317583,1379,,BURIED_TREASURE
1683250230,1112530,1237,,BURIED_TREASURE
1683250260,2016964,1313,,BURIED_TREASURE
1683250273,858192,1466,,BURIED_TREASURE
1683250671,1451281,1089,,VILLAGE
1683251082,1105362,1447,,SHIPWRECK
1683251288,1001625,1174,,SHIPWRECK
1683251453,1478188,1321,,SHIPWRECK
1683251745,767957,1179,,RUINED_PORTAL
1683251898,1192756,1427,,SHIPWRECK
1683251941,1064838,1171,,VILLAGE
1683252034,1266071,1038,,SHIPWRECK
1683252147,816911,1419,,RUINED_PORTAL
1683252275,1207179,1196,,SHIPWRECK
1683252331,4015450,1011,,SHIPWRECK
1683252740,959374,1381,,RUINED_PORTAL
1683253067,858431,1183,,BURIED_TREASURE
1683253253,938829,1523,,BURIED_TREASURE
1683253678,1063453,1165,,BURIED_TREASURE
1683292540,779590,1287,,BURIED_TREASURE
1683292804,1334692,1265,,DESERT_TEMPLE
1683293076,1157234,1536,,BURIED_TREASURE
1683293359,957112,1203,,SHIPWRECK
1683293592,966166,1220,,SHIPWRECK
1683293848,960841,1536,,SHIPWRECK
1683296017,1284725,1176,,DESERT_TEMPLE
1683296565,1767896,1398,,BURIED_TREASURE
1683296568,1162980,1010,,VILLAGE
1683296604,1479685,1031,,VILLAGE
1683296734,1072234,1461,,BURIED_TREASURE
1683296844,1610078,1059,,VILLAGE
1683296957,664414,1439,,SHIPWRECK
1683296986,827411,1712,,RUINED_PORTAL
1683297021,954659,1325,,RUINED_PORTAL
1683314741,844617,1638,,RUINED_PORTAL
1683314856,706362,1508,,VILLAGE
1683314873,712991,1315,,BURIED_TREASURE
1683314889,1316468,1482,,RUINED_PORTAL
1683315093,755287,1839,,SHIPWRECK
1683315128,831224,1760,,BURIED_TREASURE
1683315137,947177,1377,,SHIPWRECK
1683315202,1097212,1160,,DESERT_TEMPLE
1683315529,1051838,1319,,BURIED_TREASURE
1683315598,1081329,1478,,BURIED_TREASURE
1683315607,1312220,,,SHIPWRECK
1683315761,863987,1455,,BURIED_TREASURE
1683315767,959692,1536,,VILLAGE
1683315939,733271,1852,,BURIED_TREASURE
1683316009,922567,1534,,SHIPWRECK
1683316100,929348,1655,,RUINED_PORTAL
1683316126,819025,1128,,SHIPWRECK
1683316166,625156,1061,,RUINED_PORTAL
1683316282,1138488,1067,,DESERT_TEMPLE
1683316326,995018,1786,,SHIPWRECK
1683316534,639371,1500,,RUINED_PORTAL
1683316715,1118060,1063,,VILLAGE
1683316744,761712,1922,,DESERT_TEMPLE
1683316748,929490,1516,,DESERT_TEMPLE
1683316777,958779,1458,,BURIED_TREASURE
1683316976,981878,1473,,SHIPWRECK
1683316989,1611033,1378,,DESERT_TEMPLE
1683343799,1391639,1246,,SHIPWRECK
1683343826,1133596,1597,,SHIPWRECK
1683343990,1042508,1247,,SHIPWRECK
1683344159,1540220,1175,,VILLAGE
1683344483,872740,1588,,SHIPWRECK
1683344814,1246189,1473,,SHIPWRECK
1683345006,997436,1738,,SHIPWRECK
1683345134,1022129,1261,,BURIED_TREASURE
1683345260,1069834,1074,,VILLAGE
1683345364,1031601,1000,,SHIPWRECK
1683345373,767986,1434,,VILLAGE
1683345591,888092,1563,,BURIED_TREASURE
1683345698,1265155,1117,,RUINED_PORTAL
1683345870,774634,1577,,SHIPWRECK
1683346186,878281,1597,,DESERT_TEMPLE
1683346234,1179158,1190,,VILLAGE
1683346578,993769,1447,,SHIPWRECK
1683346653,1535987,887,,VILLAGE
1683346658,744999,1603,,VILLAGE
1683346751,1313909,1228,,BURIED_TREASURE
1683347016,787103,,,SHIPWRECK
1683347483,1182442,1111,,DESERT_TEMPLE
1683347528,953967,1507,,BURIED_TREASURE
1683347649,826476,1626,,SHIPWRECK
1683347862,998407,1250,,BURIED_TREASURE
1683348160,1440558,904,,SHIPWRECK
1683348209,1396240,1267,,SHIPWRECK
1683348244,1104841,1208,,SHIPWRECK
1683348265,780089,1945,,DESERT_TEMPLE
1683348606,1009376,1255,,SHIPWRECK
1683348629,905000,1592,,RUINED_PORTAL
1683348716,1061818,1535,,SHIPWRECK
1683371914,1462941,1142,,VILLAGE
1683372266,1270709,1434,,BURIED_TREASURE
1683372475,2129152,1354,,BURIED_TREASURE
1683372597,987757,1369,,DESERT_TEMPLE
1683372607,1619741,1005,,VILLAGE
1683372638,1269521,1128,,VILLAGE
1683372645,1232456,1368,,VILLAGE
1683372743,1180672,1615,,BURIED_TREASURE
1683372922,1033297,932,,SHIPWRECK
1683373268,1594990,,,VILLAGE
1683373389,1236806,1264,,VILLAGE
1683373501,707816,1840,,BURIED_TREASURE
1683373592,778875,1469,,RUINED_PORTAL
1683373985,1082431,1141,,VILLAGE
1683374007,724028,1631,,SHIPWRECK
1683374223,1374665,1161,,VILLAGE
1683374330,682551,1853,,DESERT_TEMPLE
1683374362,901595,1705,,SHIPWRECK
1683374468,772939,1255,,BURIED_TREASURE
1683374943,1053778,1382,,DESERT_TEMPLE
1683375059,644107,1657,,BURIED_TREASURE
1683389143,947782,1033,,VILLAGE
1683389280,978277,1501,,BURIED_TREASURE
1683389703,1386510,1268,,BURIED_TREASURE
1683389792,943704,1434,,SHIPWRECK
1683390159,908488,1430,,BURIED_TREASURE
1683390363,1354461,1304,,SHIPWRECK
1683390466,1196321,1150,,VILLAGE
1683390737,742233,1419,,BURIED_TREASURE
1683390911,1641642,1244,,VILLAGE
1683390926,1235436,1335,,SHIPWRECK
1683390942,1105107,1366,,BURIED_TREASURE
1683391043,821714,1053,,DESERT_TEMPLE
1683391819,1812759,858,,VILLAGE
1683406816,729716,1657,,VILLAGE
1683407131,904856,1132,,VILLAGE
1683407143,997821,1303,,SHIPWRECK
1683407159,2711703,926,,SHIPWRECK
1683407514,1058668,1223,,SHIPWRECK
1683407536,845321,1720,,DESERT_TEMPLE
1683407643,882847,1255,,RUINED_PORTAL
1683407759,1063696,1447,,SHIPWRECK
1683407820,947553,1415,,BURIED_TREASURE
1683407890,958167,1674,,SHIPWRECK
1683407987,1349974,1063,,SHIPWRECK
1683408007,790182,1527,,SHIPWRECK
1683408330,1110988,1328,,DESERT_TEMPLE
1683408364,1777583,871,,VILLAGE
1683408419,1116153,1210,,RUINED_PORTAL
1683408437,1616577,1770,,BURIED_TREASURE
1683408524,832744,1501,,RUINED_PORTAL
1683408530,955646,1263,,SHIPWRECK
1683408734,1120023,1876,,BURIED_TREASURE
1683408788,674614,1530,,RUINED_PORTAL
1683408953,1746917,1151,,SHIPWRECK
1683408992,889231,1268,,SHIPWRECK
1683409084,967676,,,VILLAGE
1683409350,1037876,1235,,SHIPWRECK
1683409358,1081975,1543,,SHIPWRECK
1683409371,980024,1202,,BURIED_TREASURE
1683409450,1816987,999,,VILLAGE
1683409529,972880,1790,,BURIED_TREASURE
1683409587,1006425,1517,,SHIPWRECK
1683409642,823242,1507,,BURIED_TREASURE
1683409738,721732,1544,,BURIED_TREASURE
1683409860,905695,1818,,SHIPWRECK
1683427189,1248096,1219,,SHIPWRECK
1683427470,844390,1396,,VILLAGE
1683427843,916163,1322,,RUINED_PORTAL
1683427982,979463,1506,,DESERT_TEMPLE
1683428050,1359303,1044,,VILLAGE
1683428095,1157506,1229,,SHIPWRECK
1683428097,1240256,1474,,RUINED_PORTAL
1683428148,915447,1558,,DESERT_TEMPLE
1683428749,1196431,1400,,DESERT_TEMPLE
1683428864,963068,1334,,SHIPWRECK
1683428928,2367421,,,SHIPWRECK
1683428964,1975067,864,,SHIPWRECK
1683429173,1231540,1152,,SHIPWRECK
1683429189,970826,1334,,BURIED_TREASURE
1683429378,1083233,1219,,SHIPWRECK
1683429525,972410,1417,,SHIPWRECK
1683429638,1085967,1529,,DESERT_TEMPLE
1683429734,790933,1588,,RUINED_PORTAL
1683429737,918490,1544,,SHIPWRECK
1683429903,843726,1473,,SHIPWRECK
1683430126,1141149,,,VILLAGE
1683430219,1586141,1091,,RUINED_PORTAL
1683430358,1423432,1268,,SHIPWRECK
1683430453,1208493,1133,,VILLAGE
1683430544,860075,1915,,SHIPWRECK
1683430718,982434,1432,,BURIED_TREASURE
1683430808,1006750,1547,,SHIPWRECK
1683431040,1103982,1553,,RUINED_PORTAL
1683460514,1549666,719,,DESERT_TEMPLE
1683460714,2032849,1332,,BURIED_TREASURE
1683460729,970398,1498,,RUINED_PORTAL
1683460948,903793,1238,,RUINED_PORTAL
1683461309,787925,1487,,SHIPWRECK
1683461423,975998,1098,,RUINED_PORTAL
1683461487,1032882,1414,,BURIED_TREASURE
1683461627,717353,995,,SHIPWRECK
1683461647,2890734,,,VILLAGE
1683461771,927537,1150,,SHIPWRECK
1683461833,902177,1578,,SHIPWRECK
1683462063,827485,1465,,BURIED_TREASURE
1683462086,1390254,969,,DESERT_TEMPLE
1683462310,779255,1498,,BURIED_TREASURE
1683462314,1269025,1326,,BURIED_TREASURE
1683462532,1056835,1114,,SHIPWRECK
1683462747,1087749,1480,,SHIPWRECK
1683462798,840651,1499,,SHIPWRECK
1683463011,783139,1797,,SHIPWRECK
1683463026,1732637,1063,,VILLAGE
1683463103,931779,1280,,SHIPWRECK
1683463114,758707,1595,,SHIPWRECK
1683463400,1002932,1524,,SHIPWRECK
1683463438,1304095,1136,,SHIPWRECK
1683463776,1090533,1198,,VILLAGE
1683463779,1586816,1345,,SHIPWRECK
1683463977,1380705,1143,,SHIPWRECK
1683463978,1371445,1136,,VILLAGE
1683464225,1989251,873,,VILLAGE
1683464294,927266,824,,DESERT_TEMPLE
1683479751,947250,1155,,VILLAGE
1683479779,1385059,1189,,SHIPWRECK
1683479880,970280,1304,,BURIED_TREASURE
1683480174,922254,1328,,SHIPWRECK
1683480263,897264,1408,,BURIED_TREASURE
1683480372,903983,1320,,RUINED_PORTAL
1683480384,1660667,,,DESERT_TEMPLE
1683480407,922740,1498,,RUINED_PORTAL
1683480411,1054853,1442,,DESERT_TEMPLE
1683480555,1167611,1066,,VILLAGE
1683480829,1323202,1214,,BURIED_TREASURE
1683481109,1029836,1164,,SHIPWRECK
1683481144,829633,1911,,SHIPWRECK
1683481299,757778,1521,,BURIED_TREASURE
1683481408,1209247,1142,,VILLAGE
1683481484,1032141,1420,,RUINED_PORTAL
1683481633,1108833,1004,,VILLAGE
1683496820,1484058,1219,,VILLAGE
1683496904,1114028,1200,,SHIPWRECK
1683496996,917791,1206,,SHIPWRECK
1683497245,917162,1460,,BURIED_TREASURE
1683497320,977253,1216,,SHIPWRECK
1683497434,2112783,1549,,BURIED_TREASURE
1683497474,1017636,1726,,SHIPWRECK
1683497496,1003879,1182,,VILLAGE
1683497504,1031223,1264,,BURIED_TREASURE
1683497512,1399716,892,,RUINED_PORTAL
1683497843,1559683,1151,,VILLAGE
1683497892,954436,1665,,SHIPWRECK
1683497893,605086,1478,,BURIED_TREASURE
1683498043,995008,1137,,VILLAGE
1683498195,642420,1720,,BURIED_TREASURE
1683498249,1087497,1319,,VILLAGE
1683498272,855941,1152,,VILLAGE
1683498292,1639075,1556,,BURIED_TREASURE
1683498385,1054997,1114,,VILLAGE
1683498411,865920,1303,,VILLAGE
1683498468,930320,1459,,SHIPWRECK
1683498529,1004323,1182,,SHIPWRECK
1683498603,1207193,1394,,BURIED_TREASURE
1683498611,1108426,1073,,VILLAGE
1683499193,1326150,1725,,SHIPWRECK
1683499285,961495,1523,,SHIPWRECK
1683499335,1067840,1307,,RUINED_PORTAL
1683499512,1042607,1574,,BURIED_TREASURE
1683499522,1191213,1167,,VILLAGE
1683499587,1037165,1580,,BURIED_TREASURE
1683530345,824623,1742,,SHIPWRECK
1683530386,1644685,1223,,VILLAGE
1683530495,1859224,908,,VILLAGE
1683530497,1836134,1018,,VILLAGE
1683530847,846425,1844,,VILLAGE
1683531303,691917,1767,,VILLAGE
1683531619,710603,1827,,SHIPWRECK
1683531971,1153034,1081,,VILLAGE
1683531992,559944,1902,,SHIPWRECK
1683532470,1706197,1037,,VILLAGE
1683532471,807500,1530,,SHIPWRECK
1683532884,978668,1323,,DESERT_TEMPLE
1683532906,864129,1922,,SHIPWRECK
1683533089,1387232,1130,,VILLAGE
1683533629,1111344,1261,,SHIPWRECK
1683533652,578774,1857,,BURIED_TREASURE
1683533740,782994,1940,,VILLAGE
1683533775,900913,1567,,SHIPWRECK
1683534511,616284,1958,,BURIED_TREASURE
1683534619,817634,1827,,BURIED_TREASURE
1683534825,1042568,1391,,BURIED_TREASURE
1683535380,705893,1975,,VILLAGE
1683535485,803996,1566,,DESERT_TEMPLE
1683535545,853572,1860,,DESERT_TEMPLE
1683536181,1741992,1324,,RUINED_PORTAL
1683536339,863271,1429,,BURIED_TREASURE
1683536369,677567,1990,,SHIPWRECK
1683536470,880658,1495,,SHIPWRECK
1683563161,954083,1515,,BURIED_TREASURE
1683563678,1561528,737,,SHIPWRECK
1683564008,1042083,1279,,DESERT_TEMPLE
1683564074,1582256,1265,,VILLAGE
1683564088,1867122,878,,VILLAGE
1683564099,983515,1460,,SHIPWRECK
1683564124,961267,1856,,BURIED_TREASURE
1683564176,1045579,1308,,BURIED_TREASURE
1683564245,908955,1517,,BURIED_TREASURE
1683564374,1024344,1003,,VILLAGE
1683564466,751485,1535,,BURIED_TREASURE
1683565138,972157,1949,,DESERT_TEMPLE
1683565224,1040154,1323,,RUINED_PORTAL
1683565259,1000173,1602,,BURIED_TREASURE
1683565339,1231629,1292,,SHIPWRECK
1683565368,1371286,1055,,SHIPWRECK
1683565812,768942,1547,,RUINED_PORTAL
1683566011,704214,1869,,DESERT_TEMPLE
1683585084,655021,1302,,BURIED_TREASURE
1683585272,1295106,1296,,SHIPWRECK
1683585406,772781,1647,,SHIPWRECK
1683585409,827276,1575,,BURIED_TREASURE
1683585490,1130924,1317,,VILLAGE
1683585551,1249559,1318,,SHIPWRECK
1683585664,1212330,1517,,SHIPWRECK
1683585778,1346538,1332,,RUINED_PORTAL
1683585812,1267161,1358,,BURIED_TREASURE
1683586061,601602,1410,,BURIED_TREASURE
1683586191,1988298,1290,,SHIPWRECK
1683586230,1024897,1321,,VILLAGE
1683586365,737431,1607,,BURIED_TREASURE
1683586670,845664,1541,,VILLAGE
1683586703,1069150,1185,,VILLAGE
1683586705,839656,1191,,DESERT_TEMPLE
1683586983,727577,1436,,SHIPWRECK
1683587015,741833,1539,,RUINED_PORTAL
1683587062,807894,1568,,SHIPWRECK
1683587119,749812,,,DESERT_TEMPLE
1683587303,1029268,1474,,BURIED_TREASURE
1683587435,1719072,1072,,VILLAGE
1683587512,1064040,1148,,SHIPWRECK
1683587620,1248171,1309,,BURIED_TREASURE
1683587763,767018,1341,,RUINED_PORTAL
1683587773,1291976,1030,,VILLAGE
1683587805,1187167,1069,,VILLAGE
1683588055,1615465,1352,,BURIED_TREASURE
1683588081,837285,1393,,SHIPWRECK
1683588135,1042277,1203,,VILLAGE
1683588139,988101,1551,,BURIED_TREASURE
1683588234,913236,1630,,DESERT_TEMPLE
1683588462,1036941,1442,,SHIPWRECK
1683631686,1075044,1819,,RUINED_PORTAL
1683631866,1008003,1945,,BURIED_TREASURE
1683631921,980501,1103,,DESERT_TEMPLE
